"","State.Territory","Week_Ending_Date","Data_Collection_Period","State.Territory_WVAL","National_WVAL","Regional_WVAL","WVAL_Category","Coverage"
"5144","Mississippi","2024-11-16","6 Months",1.53894738325474,1.46746450052705,1.38179234007064,"Very Low","Limited Coverage"
"5145","Missouri","2024-06-29","All Results",1,1.42929983343653,1.76060183124646,"Very Low","Limited Coverage"
"5146","Missouri","2024-11-02","1 Year",1,1.15979631700497,1.10884860654991,"Very Low","Limited Coverage"
"5147","Missouri","2024-05-04","1 Year",1,2.45754953806397,3.20926276448991,"Very Low","Limited Coverage"
"5148","Missouri","2025-02-08","6 Months",26.4649878956771,19.2549941639292,29.135527556599,"Very High","Limited Coverage"
"5149","Missouri","2024-09-21","1 Year",1,1.16584862745419,1.12923807962568,"Very Low","Limited Coverage"
"5150","Missouri","2025-03-15","45 Days",2.24116539857496,5.30536693054263,6.58784022027949,"Low","Limited Coverage"
"5151","Missouri","2025-02-15","1 Year",31.2835008848156,17.0488112259438,25.7191412869746,"Very High","Limited Coverage"
"5152","Missouri","2024-11-09","All Results",1,1.31712051403566,1.28262859820213,"Very Low","Limited Coverage"
"5153","Missouri","2024-06-22","All Results",1,1.34465587412946,1.4089319485326,"Very Low","Limited Coverage"
"5154","Missouri","2024-12-07","6 Months",1.8239722157667,2.19652674319773,1.71533734024314,"Low","Limited Coverage"
"5155","Missouri","2025-03-01","1 Year",6.70892193100333,11.1189850838549,14.6106252311241,"Moderate","Limited Coverage"
"5156","Missouri","2024-11-30","6 Months",1,1.52174593817539,1.41256310705057,"Very Low","Limited Coverage"
"5157","Missouri","2024-11-02","All Results",1,1.15979631700497,1.10884860654991,"Very Low","Limited Coverage"
"5158","Missouri","2024-04-06","All Results",1.44495664929588,3.70374030300032,5.76149003028729,"Very Low","Limited Coverage"
"5159","Missouri","2025-03-15","All Results",2.24116539857496,5.30536693054263,6.58784022027949,"Low","Limited Coverage"
"5160","Missouri","2025-02-08","All Results",26.4649878956771,19.2549941639292,29.135527556599,"Very High","Limited Coverage"
"5161","Missouri","2024-06-08","All Results",1,1.67278752426067,1.99595585370464,"Very Low","Limited Coverage"
"5162","Missouri","2025-01-11","1 Year",2.06631619438369,10.7488780683158,8.14382275389866,"Low","Limited Coverage"
"5163","Missouri","2024-08-24","All Results",1,1.2470072905104,1.49204042085246,"Very Low","Limited Coverage"
"5164","Missouri","2024-08-03","1 Year",1,1.25833801995808,1.45578498339962,"Very Low","Limited Coverage"
"5165","Missouri","2025-02-15","6 Months",31.2835008848156,17.0488112259438,25.7191412869746,"Very High","Limited Coverage"
"5166","Missouri","2025-01-04","6 Months",NA,11.1411243157903,10.0682165549772,"No Data",""
"5167","Missouri","2024-09-28","All Results",1,1.24429889703197,1.31098279310293,"Very Low","Limited Coverage"
"5168","Missouri","2024-09-21","6 Months",1,1.16584862745419,1.12923807962568,"Very Low","Limited Coverage"
"5169","Missouri","2024-12-07","1 Year",1.8239722157667,2.19652674319773,1.71533734024314,"Low","Limited Coverage"
"5170","Missouri","2025-03-15","6 Months",2.24116539857496,5.30536693054263,6.58784022027949,"Low","Limited Coverage"
"5171","Missouri","2024-07-06","1 Year",1,1.26752405271533,1.71511865828824,"Very Low","Limited Coverage"
"5172","Missouri","2024-10-26","1 Year",1,1.10082527126502,1.06400421519285,"Very Low","Limited Coverage"
"5173","Missouri","2024-04-20","All Results",1,2.82271603171487,3.87270829528617,"Very Low","Limited Coverage"
"5174","Missouri","2024-08-17","1 Year",1,1.22377819372998,1.31006228895698,"Very Low","Limited Coverage"
"5175","Missouri","2025-02-15","All Results",31.2835008848156,17.0488112259438,25.7191412869746,"Very High","Limited Coverage"
"5176","Missouri","2024-09-21","All Results",1,1.16584862745419,1.12923807962568,"Very Low","Limited Coverage"
"5177","Missouri","2024-09-28","1 Year",1,1.24429889703197,1.31098279310293,"Very Low","Limited Coverage"
"5178","Missouri","2024-04-13","1 Year",1.49440678651195,3.12303212754167,3.71270487104447,"Very Low","Limited Coverage"
"5179","Missouri","2025-02-01","6 Months",29.6299002546346,20.2010786915409,26.0390110517559,"Very High","Limited Coverage"
"5180","Missouri","2024-04-20","1 Year",1,2.82271603171487,3.87270829528617,"Very Low","Limited Coverage"
"5181","Missouri","2024-12-14","6 Months",3.28541888284932,3.66709128155994,2.7435185519637,"Low","Limited Coverage"
"5182","Missouri","2025-03-08","All Results",7.0525308639536,8.14396335180902,11.3305651405969,"Moderate","Limited Coverage"
"5183","Missouri","2024-12-21","6 Months",5.10412314636681,5.32947276291952,4.23750741788,"Moderate","Limited Coverage"
"5184","Missouri","2024-11-23","All Results",1,1.57481884021018,1.52972139892544,"Very Low","Limited Coverage"
"5185","Missouri","2024-05-11","1 Year",1,2.43430839560245,2.85684486573285,"Very Low","Limited Coverage"
"5186","Missouri","2024-12-21","1 Year",5.10412314636681,5.32947276291952,4.23750741788,"Moderate","Limited Coverage"
"5187","Missouri","2025-01-25","6 Months",7.2407033575603,17.9468456071687,18.0979667905285,"Moderate","Limited Coverage"
"5188","Missouri","2025-02-01","45 Days",29.6299002546346,20.2010786915409,26.0390110517559,"Very High","Limited Coverage"
"5189","Missouri","2024-11-02","6 Months",1,1.15979631700497,1.10884860654991,"Very Low","Limited Coverage"
"5190","Missouri","2024-06-15","All Results",1,1.54570999488896,1.69414021909712,"Very Low","Limited Coverage"
"5191","Missouri","2024-04-06","1 Year",1.44495664929588,3.70374030300032,5.76149003028729,"Very Low","Limited Coverage"
"5192","Missouri","2024-10-19","All Results",1,1.18080603973656,1.24103976588056,"Very Low","Limited Coverage"
"5193","Missouri","2025-03-01","All Results",6.70892193100333,11.1189850838549,14.6106252311241,"Moderate","Limited Coverage"
"5194","Missouri","2024-07-20","All Results",1,1.42803370433761,2.01627388102956,"Very Low","Limited Coverage"
"5195","Missouri","2024-10-12","All Results",1,1.12461965355255,1.11736759084565,"Very Low","Limited Coverage"
"5196","Missouri","2025-03-08","1 Year",7.0525308639536,8.14396335180902,11.3305651405969,"Moderate","Limited Coverage"
"5197","Missouri","2025-03-15","1 Year",2.24116539857496,5.30536693054263,6.58784022027949,"Low","Limited Coverage"
"5198","Missouri","2024-03-30","1 Year",1,3.31947527191716,3.83713615358742,"Very Low","Limited Coverage"
"5199","Missouri","2024-03-30","All Results",1,3.31947527191716,3.83713615358742,"Very Low","Limited Coverage"
"5200","Missouri","2024-07-27","All Results",1,1.34677731730591,1.52510284555321,"Very Low","Limited Coverage"
"5201","Missouri","2025-02-22","1 Year",NA,12.5363182448864,15.2627602940826,"No Data",""
"5202","Missouri","2024-03-16","1 Year",3.09445753079258,3.61466424257157,4.1463888383287,"Low","Limited Coverage"
"5203","Missouri","2024-07-27","1 Year",1,1.34677731730591,1.52510284555321,"Very Low","Limited Coverage"
"5204","Missouri","2024-11-23","1 Year",1,1.57481884021018,1.52972139892544,"Very Low","Limited Coverage"
"5205","Missouri","2024-05-25","All Results",1,1.76651722224085,2.04661164156197,"Very Low","Limited Coverage"
"5206","Missouri","2024-10-05","6 Months",1,1.26721810177207,1.40671419857269,"Very Low","Limited Coverage"
"5207","Missouri","2024-10-19","1 Year",1,1.18080603973656,1.24103976588056,"Very Low","Limited Coverage"
"5208","Missouri","2025-03-08","6 Months",7.0525308639536,8.14396335180902,11.3305651405969,"Moderate","Limited Coverage"
"5209","Missouri","2024-12-28","1 Year",NA,7.86418093898833,3.89874868368067,"No Data",""
"5210","Missouri","2025-02-22","45 Days",NA,12.5363182448864,15.2627602940826,"No Data",""
"5211","Missouri","2024-12-21","All Results",5.10412314636681,5.32947276291952,4.23750741788,"Moderate","Limited Coverage"
"5212","Missouri","2024-08-31","1 Year",1,1.26906123277882,1.4071714642229,"Very Low","Limited Coverage"
"5213","Missouri","2024-11-30","All Results",1,1.52174593817539,1.41256310705057,"Very Low","Limited Coverage"
"5214","Missouri","2024-10-26","6 Months",1,1.10082527126502,1.06400421519285,"Very Low","Limited Coverage"
"5215","Missouri","2024-07-20","1 Year",1,1.42803370433761,2.01627388102956,"Very Low","Limited Coverage"
"5216","Missouri","2024-11-23","6 Months",1,1.57481884021018,1.52972139892544,"Very Low","Limited Coverage"
"5217","Missouri","2024-06-01","1 Year",1,1.76365385481543,2.18198724916631,"Very Low","Limited Coverage"
"5218","Missouri","2025-02-01","1 Year",29.6299002546346,20.2010786915409,26.0390110517559,"Very High","Limited Coverage"
"5219","Missouri","2024-10-05","1 Year",1,1.26721810177207,1.40671419857269,"Very Low","Limited Coverage"
"5220","Missouri","2024-12-14","All Results",3.28541888284932,3.66709128155994,2.7435185519637,"Low","Limited Coverage"
"5221","Missouri","2024-11-09","6 Months",1,1.31712051403566,1.28262859820213,"Very Low","Limited Coverage"
"5222","Missouri","2024-08-17","All Results",1,1.22377819372998,1.31006228895698,"Very Low","Limited Coverage"
"5223","Missouri","2024-06-01","All Results",1,1.76365385481543,2.18198724916631,"Very Low","Limited Coverage"
"5224","Missouri","2024-09-07","All Results",1,1.21948220582083,1.25951394766415,"Very Low","Limited Coverage"
"5225","Missouri","2024-11-16","All Results",1,1.46746450052705,1.40649469907013,"Very Low","Limited Coverage"
"5226","Missouri","2025-01-18","All Results",22.3751553825759,12.5671603882496,12.4639949566514,"Very High","Limited Coverage"
"5227","Missouri","2024-06-08","1 Year",1,1.67278752426067,1.99595585370464,"Very Low","Limited Coverage"
"5228","Missouri","2025-03-08","45 Days",7.0525308639536,8.14396335180902,11.3305651405969,"Moderate","Limited Coverage"
"5229","Missouri","2024-06-22","1 Year",1,1.34465587412946,1.4089319485326,"Very Low","Limited Coverage"
"5230","Missouri","2024-10-19","6 Months",1,1.18080603973656,1.24103976588056,"Very Low","Limited Coverage"
"5231","Missouri","2024-08-10","1 Year",1,1.34751655902993,1.61206402479854,"Very Low","Limited Coverage"
"5232","Missouri","2025-01-04","All Results",NA,11.1411243157903,10.0682165549772,"No Data",""
"5233","Missouri","2024-07-13","1 Year",1,1.34000323191772,1.69817055290153,"Very Low","Limited Coverage"
"5234","Missouri","2025-02-22","6 Months",NA,12.5363182448864,15.2627602940826,"No Data",""
"5235","Missouri","2025-01-25","1 Year",7.2407033575603,17.9468456071687,18.0979667905285,"Moderate","Limited Coverage"
"5236","Missouri","2024-10-26","All Results",1,1.10082527126502,1.06400421519285,"Very Low","Limited Coverage"
"5237","Missouri","2024-05-18","1 Year",1,2.1485595485805,2.55060183650576,"Very Low","Limited Coverage"
"5238","Missouri","2024-11-16","1 Year",1,1.46746450052705,1.40649469907013,"Very Low","Limited Coverage"
"5239","Missouri","2024-05-11","All Results",1,2.43430839560245,2.85684486573285,"Very Low","Limited Coverage"
"5240","Missouri","2025-01-18","1 Year",22.3751553825759,12.5671603882496,12.4639949566514,"Very High","Limited Coverage"
"5241","Missouri","2024-08-10","All Results",1,1.34751655902993,1.61206402479854,"Very Low","Limited Coverage"
"5242","Missouri","2024-07-06","All Results",1,1.26752405271533,1.71511865828824,"Very Low","Limited Coverage"
"5243","Missouri","2025-03-01","6 Months",6.70892193100333,11.1189850838549,14.6106252311241,"Moderate","Limited Coverage"
"5244","Missouri","2025-01-25","All Results",7.2407033575603,17.9468456071687,18.0979667905285,"Moderate","Limited Coverage"
"5245","Missouri","2024-04-27","1 Year",1,2.17450050301434,2.54384404593755,"Very Low","Limited Coverage"
"5246","Missouri","2024-09-14","All Results",1,1.18532455255668,1.2372432461938,"Very Low","Limited Coverage"
"5247","Missouri","2024-05-25","1 Year",1,1.76651722224085,2.04661164156197,"Very Low","Limited Coverage"
"5248","Missouri","2024-11-09","1 Year",1,1.31712051403566,1.28262859820213,"Very Low","Limited Coverage"
"5249","Missouri","2024-09-07","1 Year",1,1.21948220582083,1.25951394766415,"Very Low","Limited Coverage"
"5250","Missouri","2024-03-09","All Results",1.95982425514601,4.66639097587307,5.52162929715698,"Low","Limited Coverage"
"5251","Missouri","2024-11-30","1 Year",1,1.52174593817539,1.41256310705057,"Very Low","Limited Coverage"
"5252","Missouri","2024-08-31","All Results",1,1.26906123277882,1.4071714642229,"Very Low","Limited Coverage"
"5253","Missouri","2025-01-04","1 Year",NA,11.1411243157903,10.0682165549772,"No Data",""
"5254","Missouri","2024-12-28","6 Months",NA,7.86418093898833,3.89874868368067,"No Data",""
"5255","Missouri","2025-02-08","1 Year",26.4649878956771,19.2549941639292,29.135527556599,"Very High","Limited Coverage"
"5256","Missouri","2025-01-11","6 Months",2.06631619438369,10.7488780683158,8.14382275389866,"Low","Limited Coverage"
"5257","Missouri","2024-09-14","1 Year",1,1.18532455255668,1.2372432461938,"Very Low","Limited Coverage"
"5258","Missouri","2024-09-28","6 Months",1,1.24429889703197,1.31098279310293,"Very Low","Limited Coverage"
"5259","Missouri","2024-03-16","All Results",3.09445753079258,3.61466424257157,4.1463888383287,"Low","Limited Coverage"
"5260","Missouri","2024-10-12","1 Year",1,1.12461965355255,1.11736759084565,"Very Low","Limited Coverage"
"5261","Missouri","2024-10-12","6 Months",1,1.12461965355255,1.11736759084565,"Very Low","Limited Coverage"
"5262","Missouri","2024-08-03","All Results",1,1.25833801995808,1.45578498339962,"Very Low","Limited Coverage"
"5263","Missouri","2025-03-01","45 Days",6.70892193100333,11.1189850838549,14.6106252311241,"Moderate","Limited Coverage"
"5264","Missouri","2024-04-27","All Results",1,2.17450050301434,2.54384404593755,"Very Low","Limited Coverage"
"5265","Missouri","2025-02-08","45 Days",26.4649878956771,19.2549941639292,29.135527556599,"Very High","Limited Coverage"
"5266","Missouri","2024-12-14","1 Year",3.28541888284932,3.66709128155994,2.7435185519637,"Low","Limited Coverage"
"5267","Missouri","2025-01-18","6 Months",22.3751553825759,12.5671603882496,12.4639949566514,"Very High","Limited Coverage"
"5268","Missouri","2024-06-29","1 Year",1,1.42929983343653,1.76060183124646,"Very Low","Limited Coverage"
"5269","Missouri","2024-06-15","1 Year",1,1.54570999488896,1.69414021909712,"Very Low","Limited Coverage"
"5270","Missouri","2025-02-01","All Results",29.6299002546346,20.2010786915409,26.0390110517559,"Very High","Limited Coverage"
"5271","Missouri","2024-07-13","All Results",1,1.34000323191772,1.69817055290153,"Very Low","Limited Coverage"
"5272","Missouri","2024-10-05","All Results",1,1.26721810177207,1.40671419857269,"Very Low","Limited Coverage"
"5273","Missouri","2024-03-23","All Results",2.33794952374725,3.02979198735112,3.50095898404181,"Low","Limited Coverage"
"5274","Missouri","2024-04-13","All Results",1.49440678651195,3.12303212754167,3.71270487104447,"Very Low","Limited Coverage"
"5275","Missouri","2024-05-18","All Results",1,2.1485595485805,2.55060183650576,"Very Low","Limited Coverage"
"5276","Missouri","2024-12-07","All Results",1.8239722157667,2.19652674319773,1.71533734024314,"Low","Limited Coverage"
"5277","Missouri","2024-03-02","All Results",8.14627688827811,6.18327262330311,8.42263712404055,"Moderate","Limited Coverage"
"5278","Missouri","2025-02-22","All Results",NA,12.5363182448864,15.2627602940826,"No Data",""
"5279","Missouri","2024-03-23","1 Year",2.33794952374725,3.02979198735112,3.50095898404181,"Low","Limited Coverage"
"5280","Missouri","2024-12-28","All Results",NA,7.86418093898833,3.89874868368067,"No Data",""
"5281","Missouri","2024-08-24","1 Year",1,1.2470072905104,1.49204042085246,"Very Low","Limited Coverage"
"5282","Missouri","2025-02-15","45 Days",31.2835008848156,17.0488112259438,25.7191412869746,"Very High","Limited Coverage"
"5283","Missouri","2024-05-04","All Results",1,2.45754953806397,3.20926276448991,"Very Low","Limited Coverage"
"5284","Missouri","2025-01-11","All Results",2.06631619438369,10.7488780683158,8.14382275389866,"Low","Limited Coverage"
"5285","Missouri","2024-11-16","6 Months",1,1.46746450052705,1.40649469907013,"Very Low","Limited Coverage"
"5286","Nebraska","2024-06-29","All Results",8.83573700584137,1.42929983343653,1.76060183124646,"Moderate",""
"5287","Nebraska","2024-11-02","1 Year",7.70245412889162,1.15979631700497,1.10884860654991,"Moderate",""
"5288","Nebraska","2023-12-16","All Results",9.54889197439107,7.24948852534086,4.06528205487252,"Moderate",""
"5289","Nebraska","2023-08-12","All Results",2.84699192400298,1.40598840387037,1.27843498824378,"Low",""
"5290","Nebraska","2024-05-04","1 Year",7.54502910521048,2.45754953806397,3.20926276448991,"Moderate",""
"5291","Nebraska","2025-02-08","6 Months",45.4332751632469,19.2549941639292,29.135527556599,"Very High",""
"5292","Nebraska","2024-09-21","1 Year",7.97716013233302,1.16584862745419,1.12923807962568,"Moderate",""
"5293","Nebraska","2025-03-15","45 Days",8.03179193033512,5.30536693054263,6.58784022027949,"Moderate",""
"5294","Nebraska","2025-02-15","1 Year",39.3760270646281,17.0488112259438,25.7191412869746,"Very High",""
"5295","Nebraska","2024-06-22","All Results",8.33355662087627,1.34465587412946,1.4089319485326,"Moderate",""
"5296","Nebraska","2024-01-27","All Results",9.75695161449084,8.32378959190988,7.49517500710083,"Moderate",""
"5297","Nebraska","2024-11-09","All Results",8.19839087106529,1.31712051403566,1.28262859820213,"Moderate",""
"5298","Nebraska","2024-12-07","6 Months",6.19972494266441,2.19652674319773,1.71533734024314,"Moderate",""
"5299","Nebraska","2023-09-02","All Results",1.0415608641551,1.3447779039514,1.16448951000922,"Very Low",""
"5300","Nebraska","2025-03-01","1 Year",24.9669449735143,11.1189850838549,14.6106252311241,"Very High",""
"5301","Nebraska","2024-11-30","6 Months",7.3025475718832,1.52174593817539,1.41256310705057,"Moderate",""
"5302","Nebraska","2024-11-02","All Results",7.70245412889162,1.15979631700497,1.10884860654991,"Moderate",""
"5303","Nebraska","2024-04-06","All Results",7.98806389502752,3.70374030300032,5.76149003028729,"Moderate",""
"5304","Nebraska","2025-03-15","All Results",8.03179193033512,5.30536693054263,6.58784022027949,"Moderate",""
"5305","Nebraska","2024-02-10","All Results",7.46883824163457,7.44932522463829,7.4380026185917,"Moderate",""
"5306","Nebraska","2025-02-08","All Results",45.4332751632469,19.2549941639292,29.135527556599,"Very High",""
"5307","Nebraska","2024-06-08","All Results",7.71728593710419,1.67278752426067,1.99595585370464,"Moderate",""
"5308","Nebraska","2023-11-18","All Results",1.00794683960666,2.04067888093034,1.23441979991161,"Very Low",""
"5309","Nebraska","2025-01-11","1 Year",31.4749705884286,10.7488780683158,8.14382275389866,"Very High",""
"5310","Nebraska","2023-10-28","All Results",1.74655832606152,1.48201155984462,1.26572135629975,"Low",""
"5311","Nebraska","2024-08-24","All Results",7.70747928462262,1.2470072905104,1.49204042085246,"Moderate",""
"5312","Nebraska","2024-08-03","1 Year",8.11555607325209,1.25833801995808,1.45578498339962,"Moderate",""
"5313","Nebraska","2025-02-15","6 Months",39.3760270646281,17.0488112259438,25.7191412869746,"Very High",""
"5314","Nebraska","2025-01-04","6 Months",41.1888228444686,11.1411243157903,10.0682165549772,"Very High",""
"5315","Nebraska","2024-09-28","All Results",7.58844247554222,1.24429889703197,1.31098279310293,"Moderate",""
"5316","Nebraska","2024-09-21","6 Months",7.97716013233302,1.16584862745419,1.12923807962568,"Moderate",""
"5317","Nebraska","2024-12-07","1 Year",6.19972494266441,2.19652674319773,1.71533734024314,"Moderate",""
"5318","Nebraska","2025-03-15","6 Months",8.03179193033512,5.30536693054263,6.58784022027949,"Moderate",""
"5319","Nebraska","2024-10-26","1 Year",7.23147309361659,1.10082527126502,1.06400421519285,"Moderate",""
"5320","Nebraska","2024-07-06","1 Year",9.51568894334483,1.26752405271533,1.71511865828824,"Moderate",""
"5321","Nebraska","2024-04-20","All Results",7.63952259013124,2.82271603171487,3.87270829528617,"Moderate",""
"5322","Nebraska","2024-08-17","1 Year",7.7813782270374,1.22377819372998,1.31006228895698,"Moderate",""
"5323","Nebraska","2023-09-09","All Results",1.05631725610141,1.38742950838065,1.10071292395901,"Very Low",""
"5324","Nebraska","2025-02-15","All Results",39.3760270646281,17.0488112259438,25.7191412869746,"Very High",""
"5325","Nebraska","2024-09-21","All Results",7.97716013233302,1.16584862745419,1.12923807962568,"Moderate",""
"5326","Nebraska","2024-04-13","1 Year",7.44072003043301,3.12303212754167,3.71270487104447,"Moderate",""
"5327","Nebraska","2024-09-28","1 Year",7.58844247554222,1.24429889703197,1.31098279310293,"Moderate",""
"5328","Nebraska","2025-02-01","6 Months",63.110997423616,20.2010786915409,26.0390110517559,"Very High",""
"5329","Nebraska","2024-04-20","1 Year",7.63952259013124,2.82271603171487,3.87270829528617,"Moderate",""
"5330","Nebraska","2024-12-14","6 Months",5.53751636106862,3.66709128155994,2.7435185519637,"Moderate",""
"5331","Nebraska","2025-03-08","All Results",10.4667145132947,8.14396335180902,11.3305651405969,"Moderate",""
"5332","Nebraska","2024-12-21","6 Months",15.1807748241276,5.32947276291952,4.23750741788,"High",""
"5333","Nebraska","2023-11-25","All Results",1.07215069381797,2.2682737631808,1.26898460992449,"Very Low",""
"5334","Nebraska","2024-11-23","All Results",7.6815706232304,1.57481884021018,1.52972139892544,"Moderate",""
"5335","Nebraska","2023-12-30","All Results",9.70497507530131,15.077087274857,11.4714094624818,"Moderate",""
"5336","Nebraska","2024-05-11","1 Year",7.57626711160738,2.43430839560245,2.85684486573285,"Moderate",""
"5337","Nebraska","2024-12-21","1 Year",15.1807748241276,5.32947276291952,4.23750741788,"High",""
"5338","Nebraska","2025-01-25","6 Months",44.4899365420426,17.9468456071687,18.0979667905285,"Very High",""
"5339","Nebraska","2025-02-01","45 Days",63.110997423616,20.2010786915409,26.0390110517559,"Very High",""
"5340","Nebraska","2024-11-02","6 Months",7.70245412889162,1.15979631700497,1.10884860654991,"Moderate",""
"5341","Nebraska","2024-06-15","All Results",7.55861645056253,1.54570999488896,1.69414021909712,"Moderate",""
"5342","Nebraska","2024-04-06","1 Year",7.98806389502752,3.70374030300032,5.76149003028729,"Moderate",""
"5343","Nebraska","2024-10-19","All Results",7.69948312203255,1.18080603973656,1.24103976588056,"Moderate",""
"5344","Nebraska","2025-03-01","All Results",24.9669449735143,11.1189850838549,14.6106252311241,"Very High",""
"5345","Nebraska","2023-10-14","All Results",1.02828331538249,1.38647605626693,1.09909693593787,"Very Low",""
"5346","Nebraska","2024-07-20","All Results",7.94676074182764,1.42803370433761,2.01627388102956,"Moderate",""
"5347","Nebraska","2024-10-12","All Results",7.50237321507409,1.12461965355255,1.11736759084565,"Moderate",""
"5348","Nebraska","2025-03-08","1 Year",10.4667145132947,8.14396335180902,11.3305651405969,"Moderate",""
"5349","Nebraska","2025-03-15","1 Year",8.03179193033512,5.30536693054263,6.58784022027949,"Moderate",""
"5350","Nebraska","2024-03-30","1 Year",7.84429596479034,3.31947527191716,3.83713615358742,"Moderate",""
"5351","Nebraska","2024-03-30","All Results",7.84429596479034,3.31947527191716,3.83713615358742,"Moderate",""
"5352","Nebraska","2024-02-17","All Results",7.99262999862174,6.83335363250542,8.50371166334063,"Moderate",""
"5353","Nebraska","2024-07-27","All Results",8.0589089485766,1.34677731730591,1.52510284555321,"Moderate",""
"5354","Nebraska","2025-02-22","1 Year",39.6704579206199,12.5363182448864,15.2627602940826,"Very High",""
"5355","Nebraska","2024-03-16","1 Year",7.80169249764365,3.61466424257157,4.1463888383287,"Moderate",""
"5356","Nebraska","2024-07-27","1 Year",8.0589089485766,1.34677731730591,1.52510284555321,"Moderate",""
"5357","Nebraska","2024-02-24","All Results",8.10870236936593,6.64178184373934,8.53204258906871,"Moderate",""
"5358","Nebraska","2024-11-23","1 Year",7.6815706232304,1.57481884021018,1.52972139892544,"Moderate",""
"5359","Nebraska","2024-05-25","All Results",8.34966160237475,1.76651722224085,2.04661164156197,"Moderate",""
"5360","Nebraska","2023-09-23","All Results",1.07616733983491,1.56724846976133,1.27417177179247,"Very Low",""
"5361","Nebraska","2024-10-05","6 Months",7.33378602926493,1.26721810177207,1.40671419857269,"Moderate",""
"5362","Nebraska","2024-01-06","All Results",7.81021955864055,11.4256207413486,6.11574788287034,"Moderate",""
"5363","Nebraska","2024-01-13","All Results",9.36983355740574,10.5100934389102,8.50861465018963,"Moderate",""
"5364","Nebraska","2024-10-19","1 Year",7.69948312203255,1.18080603973656,1.24103976588056,"Moderate",""
"5365","Nebraska","2025-03-08","6 Months",10.4667145132947,8.14396335180902,11.3305651405969,"Moderate",""
"5366","Nebraska","2023-10-07","All Results",1.11208206918387,1.30708308025902,1.10629138016559,"Very Low",""
"5367","Nebraska","2024-12-28","1 Year",22.3545609084488,7.86418093898833,3.89874868368067,"Very High",""
"5368","Nebraska","2025-02-22","45 Days",39.6704579206199,12.5363182448864,15.2627602940826,"Very High",""
"5369","Nebraska","2024-12-21","All Results",15.1807748241276,5.32947276291952,4.23750741788,"High",""
"5370","Nebraska","2024-08-31","1 Year",7.92519584804945,1.26906123277882,1.4071714642229,"Moderate",""
"5371","Nebraska","2024-11-30","All Results",7.3025475718832,1.52174593817539,1.41256310705057,"Moderate",""
"5372","Nebraska","2024-10-26","6 Months",7.23147309361659,1.10082527126502,1.06400421519285,"Moderate",""
"5373","Nebraska","2023-11-04","All Results",1.0413967311264,1.73705522280753,1.60104266877186,"Very Low",""
"5374","Nebraska","2024-07-20","1 Year",7.94676074182764,1.42803370433761,2.01627388102956,"Moderate",""
"5375","Nebraska","2024-11-23","6 Months",7.6815706232304,1.57481884021018,1.52972139892544,"Moderate",""
"5376","Nebraska","2024-06-01","1 Year",8.17098889703808,1.76365385481543,2.18198724916631,"Moderate",""
"5377","Nebraska","2025-02-01","1 Year",63.110997423616,20.2010786915409,26.0390110517559,"Very High",""
"5378","Nebraska","2024-10-05","1 Year",7.33378602926493,1.26721810177207,1.40671419857269,"Moderate",""
"5379","Nebraska","2023-09-30","All Results",1.03833248790721,1.49709205457196,1.2768170569103,"Very Low",""
"5380","Nebraska","2024-12-14","All Results",5.53751636106862,3.66709128155994,2.7435185519637,"Moderate",""
"5381","Nebraska","2024-11-09","6 Months",8.19839087106529,1.31712051403566,1.28262859820213,"Moderate",""
"5382","Nebraska","2024-08-17","All Results",7.7813782270374,1.22377819372998,1.31006228895698,"Moderate",""
"5383","Nebraska","2024-09-07","All Results",7.56213409608108,1.21948220582083,1.25951394766415,"Moderate",""
"5384","Nebraska","2024-06-01","All Results",8.17098889703808,1.76365385481543,2.18198724916631,"Moderate",""
"5385","Nebraska","2024-01-20","All Results",11.7079873128146,8.76463126602575,6.63810317753186,"Moderate",""
"5386","Nebraska","2024-11-16","All Results",8.19185965499247,1.46746450052705,1.40649469907013,"Moderate",""
"5387","Nebraska","2024-06-08","1 Year",7.71728593710419,1.67278752426067,1.99595585370464,"Moderate",""
"5388","Nebraska","2025-01-18","All Results",33.1926399237029,12.5671603882496,12.4639949566514,"Very High",""
"5389","Nebraska","2025-03-08","45 Days",10.4667145132947,8.14396335180902,11.3305651405969,"Moderate",""
"5390","Nebraska","2024-06-22","1 Year",8.33355662087627,1.34465587412946,1.4089319485326,"Moderate",""
"5391","Nebraska","2024-10-19","6 Months",7.69948312203255,1.18080603973656,1.24103976588056,"Moderate",""
"5392","Nebraska","2024-08-10","1 Year",7.72885537776273,1.34751655902993,1.61206402479854,"Moderate",""
"5393","Nebraska","2023-12-02","All Results",1.06870968003389,4.50961047537626,2.13276325285413,"Very Low",""
"5394","Nebraska","2025-01-04","All Results",41.1888228444686,11.1411243157903,10.0682165549772,"Very High",""
"5395","Nebraska","2024-07-13","1 Year",7.85287147092475,1.34000323191772,1.69817055290153,"Moderate",""
"5396","Nebraska","2025-02-22","6 Months",39.6704579206199,12.5363182448864,15.2627602940826,"Very High",""
"5397","Nebraska","2023-08-05","All Results",1.20059944846318,1.28651537040562,1.22938803214724,"Very Low",""
"5398","Nebraska","2025-01-25","1 Year",44.4899365420426,17.9468456071687,18.0979667905285,"Very High",""
"5399","Nebraska","2024-10-26","All Results",7.23147309361659,1.10082527126502,1.06400421519285,"Moderate",""
"5400","Nebraska","2024-05-18","1 Year",8.08329095408523,2.1485595485805,2.55060183650576,"Moderate",""
